id,name,region,subregion_or_pdo_pgi,cultivars,harvest_year,category,color,fruitiness_intensity,bitterness_intensity,pungency_intensity,aroma_notes,taste_notes,defects,processing,filtration,acidity_pct,awards,description
INT-000321,Zakynthos Grove • Tuscany,Tuscany,Puglia,Manzanilla,2024.0072703119322,EVOO,green,6.791358628613782,5.4197668695487815,5.72733431063255,green banana;parsley;pepper leaf,fresh;medium body;clean heat,none,two-phase,unfiltered,0.29261874645360647,—,Lively island Koroneiki with green banana and clean peppery lift.
20,Saronic Shores,Attica,Saronic Gulf,Manaki;Koroneiki,2024.0,EVOO,golden-green,6.0,4.0,5.0,ripe apple;herbs;almond,smooth;gentle bitterness,none,cold extraction,filtered,0.35,—,"Attica blend, approachable and smooth for everyday use."
INT-000173,Tsounati Mountain • Ribatejo,Ribatejo,Ribatejo,Taggiasca,2024.0364063772413,EVOO,deep green,7.76297547838799,6.148901971978321,8.25,wild greens;artichoke;oregano,bold bitterness;strong pepper,none,"cold extraction, two-phase",unfiltered,0.2661020724187455,—,Mountain Tsounati with intense pepper and wild herb character.
INT-000654,Saronic Shores • Balıkesir,Balıkesir,Balıkesir,Frantoio,2024.0612900169865,EVOO,golden-green,6.1112491171406695,3.8475041036411675,3.94176693843586,ripe apple;herbs;almond,smooth;gentle bitterness,none,cold extraction,filtered,0.3138025882304778,—,"Attica blend, approachable and smooth for everyday use."
INT-000313,Argolic Breeze • Mendoza,Mendoza,Mendoza,Taggiasca,2024.021472894144,EVOO,golden-green,6.184735347525882,3.040866028451714,3.805184199012412,ripe apple;pear;chamomile,mild;buttery;light pepper,none,cold-extracted <27°C,filtered,0.3579750063934151,—,Classic Manaki with mild bitterness and delicate aromas; great for baking and white cheeses.
INT-000391,Zakynthos Grove • Beira Interior,Beira Interior,Ribatejo,Koroneiki,2024.0463143539337,EVOO,green,7.304489446969973,4.870907489273389,5.49688113219795,green banana;parsley;pepper leaf,fresh;medium body;clean heat,none,two-phase,unfiltered,0.2890817289247935,—,Lively island Koroneiki with green banana and clean peppery lift.
INT-000746,Arcadian Orchard • Irbid,Irbid,Ajloun,Arbequina,2023.9808356783183,EVOO,golden,6.497911503862754,4.5011277673589865,3.8642986122342826,ripe pear;chamomile;almond,buttery;gentle bitterness,none,cold extraction,filtered,0.37969189410944565,—,Approachable blend suited for everyday cooking and baking.
13,Zakynthos Grove,Ionian Islands,Zakynthos,Koroneiki,2024.0,EVOO,green,7.0,5.0,6.0,green banana;parsley;pepper leaf,fresh;medium body;clean heat,none,two-phase,unfiltered,0.33,—,Lively island Koroneiki with green banana and clean peppery lift.
INT-000408,Makri Heritage • San Joaquin,San Joaquin,San Joaquin,Barnea,2024.0567558114008,EVOO,emerald green,8.008099609510738,5.17511332912878,6.799862884313854,tomato leaf;green pepper;fresh herbs,crisply bitter;vivid pepper,none,"cold extraction, decanter",unfiltered,0.2678222737654357,—,"Distinct Makri cultivar, tomato‑leaf aromas and vibrant pepper; superb for bruschetta."
INT-000409,Peloponnesian Grove • Sacramento Valley,Sacramento Valley,San Joaquin,Chemlali,2023.9902375952886,EVOO,deep green-gold,8.361020078899825,5.469378427940761,6.696677522342655,green apple;fresh-cut grass;tomato leaf;artichoke,balanced;slightly peppery;almond finish,none,cold-extracted <27°C,filtered,0.2404749162444784,—,Koroneiki from Messinia with bright green fruitiness and a peppery finish; ideal for salads and grilled fish.
INT-000306,Thassos Throumpa • Marrakech-Safi,Marrakech-Safi,Marrakech-Safi,Picholine,2024.073878325072,EVOO,golden,4.8,2.8,2.75,ripe olive;dried almond;hay,mellow;sweet entry;light pepper,none,cold extraction,unfiltered,0.4060711448669707,—,Soft island profile with ripe notes; ideal for pastries and mellow dishes.
INT-000355,Olympia Fields • New South Wales,New South Wales,New South Wales,Taggiasca,2024.0166821201803,EVOO,green-gold,7.403459652331263,5.346616000432625,5.659893221477358,fresh-cut grass;green almond;citrus zest,balanced;clean;medium pepper,none,three-phase,filtered,0.26856661550690575,—,Clean classic profile; versatile on legumes and grilled vegetables.
INT-000026,Nestos Riverbank • Fès-Meknès,Fès-Meknès,Taza,Coratina,2023.9633552841499,EVOO,green,6.849552922218819,5.118925288249722,6.66746021817885,green tomato;rocket;peppercorn,firm;spicy;clean finish,none,"cold, inert gas",filtered,0.2887994954292247,—,Thracian blend with zesty tomato‑leaf and spicy finish.
INT-000598,Makri Heritage • Valencia,Valencia,Andalusia,Taggiasca,2023.9713531395837,EVOO,emerald green,7.663901733280248,5.275718463678477,6.480549254855804,tomato leaf;green pepper;fresh herbs,crisply bitter;vivid pepper,none,"cold extraction, decanter",unfiltered,0.2797414567464392,—,"Distinct Makri cultivar, tomato‑leaf aromas and vibrant pepper; superb for bruschetta."
INT-000170,Phthiotis Vale • South Australia,South Australia,Victoria,Picholine,2023.9229458110349,EVOO,golden,5.070520271514771,3.0513328058269775,2.75,ripe apple;dried herb;almond,soft;low bitterness;light heat,none,cold extraction,filtered,0.40252645883477894,—,"Gentle mainland blend with friendly, ripe flavor profile."
INT-000039,Kefalonian Bay • Aydın,Aydın,İzmir,Arbequina,2024.025846497086,EVOO,golden-green,5.883303851836722,3.8914698757397184,4.9845291267891,ripe apple;oregano;almond,round;mildly peppery,none,cold extraction,filtered,0.38991768802539295,—,Island blend leaning ripe and round; table‑friendly and forgiving.
INT-000176,Lesvos Hills • Akkar,Akkar,Zgharta,Koroneiki,2024.0660345426354,EVOO,golden,5.313778214732355,3.9272273937476703,4.05685062177808,ripe tomato;dried herbs;almond,soft;rounded;subtle heat,none,"two-phase, cold",filtered,0.39674357360988505,—,Gentle island blend with ripe fruit notes; friendly for desserts and light sautés.
INT-000246,Thassos Throumpa • Balıkesir,Balıkesir,İzmir,Mission,2024.0038945406684,EVOO,golden,5.104909186444766,3.3166746958739717,3.4062803850556578,ripe olive;dried almond;hay,mellow;sweet entry;light pepper,none,cold extraction,unfiltered,0.4415727700271154,—,Soft island profile with ripe notes; ideal for pastries and mellow dishes.
INT-000299,Zakynthos Grove • Judean Hills,Judean Hills,Galilee,Picholine,2023.987918391423,EVOO,green,7.8495576889996475,4.182576503969036,6.307393020181926,green banana;parsley;pepper leaf,fresh;medium body;clean heat,none,two-phase,unfiltered,0.28706003061403607,—,Lively island Koroneiki with green banana and clean peppery lift.
INT-000669,Olympia Fields • Valencia,Valencia,Castilla-La Mancha,Manzanilla,2023.9765489392782,EVOO,green-gold,6.877384199325942,4.926198884215909,6.406754805971722,fresh-cut grass;green almond;citrus zest,balanced;clean;medium pepper,none,three-phase,filtered,0.2849318469505311,—,Clean classic profile; versatile on legumes and grilled vegetables.
INT-000417,Saronic Shores • Wairarapa,Wairarapa,Hawke's Bay,Barnea,2024.01220349093,EVOO,golden-green,4.8,3.3264237703390247,4.69749173538573,ripe apple;herbs;almond,smooth;gentle bitterness,none,cold extraction,filtered,0.35320686977314664,—,"Attica blend, approachable and smooth for everyday use."
INT-000549,Corfiot Lianolia • Balıkesir,Balıkesir,Balıkesir,Chemlali,2023.9872307544927,EVOO,green-gold,6.824988698827011,4.073305805672217,5.380467264314277,green walnut;wild fennel;apple skin,silky;fresh;medium pepper,none,cold-extracted,filtered,0.28356816812756275,—,Elegant Corfiot oil with herbal lift; shines on steamed vegetables and fish.
INT-000273,Lesvos Hills • South Australia,South Australia,New South Wales,Chemlali,2024.0384994090857,EVOO,golden,6.143277858253238,3.9849887674957354,3.3491378123970255,ripe tomato;dried herbs;almond,soft;rounded;subtle heat,none,"two-phase, cold",filtered,0.40834221601889015,—,Gentle island blend with ripe fruit notes; friendly for desserts and light sautés.
INT-000612,Messinian Classic • La Rioja,La Rioja,La Rioja,Picual,2024.0579950580357,EVOO,green-gold,6.946470760848518,5.9708012367902645,7.75084427173022,artichoke;arugula;green almond,assertive;peppery;structured,none,cold-extracted,filtered,0.24675961705296495,—,Quintessential Messinian Koroneiki; assertive but balanced; for red sauces and grills.
INT-000155,Phthiotis Vale • Colchagua,Colchagua,Colchagua,Frantoio,2024.0292641433155,EVOO,golden,5.3462078959033095,2.9696054884552963,2.75,ripe apple;dried herb;almond,soft;low bitterness;light heat,none,cold extraction,filtered,0.44063171345700036,—,"Gentle mainland blend with friendly, ripe flavor profile."
INT-000127,Cretan Ridge • Ribatejo,Ribatejo,Trás-os-Montes,Arbequina,2023.9597230729148,EVOO,vibrant green,8.585074712482164,7.017878365392371,7.224414178646974,rocket;artichoke;green almond;oregano,robust;spicy;lingering pepper,none,"three-phase mill, nitrogen blanket",filtered,0.1875,NYIOOC 2024 Gold (fictional),Powerful Cretan profile with high fruitiness and pungency; stands up to roasted meats.
INT-000450,Zakynthos Grove • O'Higgins,O'Higgins,O'Higgins,Cornicabra,2023.9901802723355,EVOO,green,6.852916633040032,4.9050910444318125,6.20382402976813,green banana;parsley;pepper leaf,fresh;medium body;clean heat,none,two-phase,unfiltered,0.3553753641690778,—,Lively island Koroneiki with green banana and clean peppery lift.
INT-000572,Olympia Fields • Kairouan,Kairouan,Kairouan,Coratina,2024.0047888984166,EVOO,green-gold,6.936082445599592,4.52692167139752,6.581124669621307,fresh-cut grass;green almond;citrus zest,balanced;clean;medium pepper,none,three-phase,filtered,0.28157112523434064,—,Clean classic profile; versatile on legumes and grilled vegetables.
INT-000342,Tsounati Mountain • Colchagua,Colchagua,O'Higgins,Arbequina,2024.0588278889475,EVOO,deep green,7.690385624453933,5.379460373619025,8.25,wild greens;artichoke;oregano,bold bitterness;strong pepper,none,"cold extraction, two-phase",unfiltered,0.28238437143270456,—,Mountain Tsounati with intense pepper and wild herb character.
INT-000431,Argolic Breeze • Victoria,Victoria,New South Wales,Coratina,2024.0343901982023,EVOO,golden-green,6.724187901924844,3.634326894897278,4.769409377342721,ripe apple;pear;chamomile,mild;buttery;light pepper,none,cold-extracted <27°C,filtered,0.3506863755228723,—,Classic Manaki with mild bitterness and delicate aromas; great for baking and white cheeses.
INT-000288,Cretan Ridge • O'Higgins,O'Higgins,O'Higgins,Chetoui,2023.8892459117665,EVOO,vibrant green,9.2,7.2,7.345403233314533,rocket;artichoke;green almond;oregano,robust;spicy;lingering pepper,none,"three-phase mill, nitrogen blanket",filtered,0.1900696993445583,NYIOOC 2024 Gold (fictional),Powerful Cretan profile with high fruitiness and pungency; stands up to roasted meats.
INT-000114,Tsounati Mountain • Beira Interior,Beira Interior,Trás-os-Montes,Cornicabra,2024.0564350772806,EVOO,deep green,8.366903012699161,6.860574237623695,7.875861632157907,wild greens;artichoke;oregano,bold bitterness;strong pepper,none,"cold extraction, two-phase",unfiltered,0.25455404620088,—,Mountain Tsounati with intense pepper and wild herb character.
INT-000500,Saronic Shores • Judean Hills,Judean Hills,Galilee,Picholine,2023.966932732165,EVOO,golden-green,5.904380966913002,3.6906281299751873,4.9093800429351155,ripe apple;herbs;almond,smooth;gentle bitterness,none,cold extraction,filtered,0.3339423115371415,—,"Attica blend, approachable and smooth for everyday use."
INT-000174,Corfiot Lianolia • Balıkesir,Balıkesir,İzmir,Hojiblanca,2024.0076762803208,EVOO,green-gold,6.338439715294682,3.2913948187177375,4.943016191579952,green walnut;wild fennel;apple skin,silky;fresh;medium pepper,none,cold-extracted,filtered,0.3463307380616843,—,Elegant Corfiot oil with herbal lift; shines on steamed vegetables and fish.
INT-000360,Chalkidiki Grove • Maule,Maule,Colchagua,Frantoio,2023.927063761021,EVOO,green,7.208766555818126,5.173189593031654,5.770336911118526,fresh grass;green apple;thyme,balanced;crisp;clean finish,none,"two-phase, cold",filtered,0.3748277117195364,—,Northern Greek blend with bright aromatics and tidy finish; great with greens pies.
INT-000483,Phthiotis Vale • Sicily,Sicily,Sicily,Picual,2024.0374576765528,EVOO,golden,5.143400043945325,2.8,2.75,ripe apple;dried herb;almond,soft;low bitterness;light heat,none,cold extraction,filtered,0.42859760820681087,—,"Gentle mainland blend with friendly, ripe flavor profile."
INT-000058,Arcadian Orchard • Sicily,Sicily,Sicily,Manzanilla,2023.9401099671186,EVOO,golden,5.33442658482242,3.7276731552745783,4.1553623623557,ripe pear;chamomile;almond,buttery;gentle bitterness,none,cold extraction,filtered,0.3809844477182686,—,Approachable blend suited for everyday cooking and baking.
INT-000553,Zakynthos Grove • O'Higgins,O'Higgins,Maule,Arbequina,2023.9262503451569,EVOO,green,5.97292115710208,5.029967740190781,5.65832735843172,green banana;parsley;pepper leaf,fresh;medium body;clean heat,none,two-phase,unfiltered,0.3575465082689771,—,Lively island Koroneiki with green banana and clean peppery lift.
INT-000223,Saronic Shores • Sicily,Sicily,Umbria,Barnea,2023.9393478261488,EVOO,golden-green,6.234877639677552,4.100153520838515,4.763639299616425,ripe apple;herbs;almond,smooth;gentle bitterness,none,cold extraction,filtered,0.31573032963009445,—,"Attica blend, approachable and smooth for everyday use."
INT-000281,Laconian Peaks • Taza,Taza,Fès-Meknès,Mission,2024.04442285021,EVOO,bright green,7.144124547475975,5.2992453559002906,6.094919845108355,green banana;wild herbs;chicory,gentle bitterness;clean;long aftertaste,none,"two-phase mill, cold",unfiltered,0.28915343132202065,—,"Athinolia brings elegance and floral notes, softened by Koroneiki; versatile everyday oil."
18,Mytilene Estate,North Aegean,Lesvos (PGI),Kolovi,2024.0,EVOO,golden-green,6.0,4.0,4.0,ripe tomato;oregano;dried fig,rounded;pleasant;light pepper,none,"two-phase, cold",filtered,0.4,—,Classically soft Kolovi suitable for mild salads.
INT-000128,Laconian Peaks • Victoria,Victoria,New South Wales,Taggiasca,2024.018745414419,EVOO,bright green,7.021044448176157,4.5708531008962865,6.463290180465626,green banana;wild herbs;chicory,gentle bitterness;clean;long aftertaste,none,"two-phase mill, cold",unfiltered,0.31882259416349956,—,"Athinolia brings elegance and floral notes, softened by Koroneiki; versatile everyday oil."
INT-000323,Saronic Shores • Catamarca,Catamarca,Catamarca,Leccino,2024.0144956691802,EVOO,golden-green,6.460586961212892,3.1995814215806258,6.180802883995526,ripe apple;herbs;almond,smooth;gentle bitterness,none,cold extraction,filtered,0.29352439937694863,—,"Attica blend, approachable and smooth for everyday use."
INT-000256,Chalkidiki Grove • Trás-os-Montes,Trás-os-Montes,Beira Interior,Frantoio,2024.0065254162794,EVOO,green,6.919056503064857,4.95865464958877,6.854198129404021,fresh grass;green apple;thyme,balanced;crisp;clean finish,none,"two-phase, cold",filtered,0.365493009548341,—,Northern Greek blend with bright aromatics and tidy finish; great with greens pies.
INT-000539,Olympia Fields • Mendoza,Mendoza,Catamarca,Frantoio,2023.9915758048355,EVOO,green-gold,7.1968325168155705,5.379009422221961,5.475825926087405,fresh-cut grass;green almond;citrus zest,balanced;clean;medium pepper,none,three-phase,filtered,0.2374314081075748,—,Clean classic profile; versatile on legumes and grilled vegetables.
INT-000471,Peloponnesian Grove • Napa,Napa,Sonoma,Picual,2024.0186098084207,EVOO,deep green-gold,7.534859428428931,6.119509842662398,6.383563941889618,green apple;fresh-cut grass;tomato leaf;artichoke,balanced;slightly peppery;almond finish,none,cold-extracted <27°C,filtered,0.27577176686890764,—,Koroneiki from Messinia with bright green fruitiness and a peppery finish; ideal for salads and grilled fish.
INT-000599,Corfiot Lianolia • Andalusia,Andalusia,Andalusia,Chetoui,2023.957002682571,EVOO,green-gold,7.317961757206635,4.4920998490664905,5.097151660950058,green walnut;wild fennel;apple skin,silky;fresh;medium pepper,none,cold-extracted,filtered,0.3140933005367508,—,Elegant Corfiot oil with herbal lift; shines on steamed vegetables and fish.
